Date,region,AveragePrice
2015-04-12,LosAngeles,1.39
2015-04-05,LosAngeles,1.42
2015-03-29,LosAngeles,1.42
2015-03-22,LosAngeles,1.25
2015-03-15,LosAngeles,1.42
2015-03-08,LosAngeles,1.35
2015-03-01,LosAngeles,1.14
2015-02-22,LosAngeles,1.36
2015-02-15,LosAngeles,1.43
2015-02-08,LosAngeles,1.29
2015-02-01,LosAngeles,1.12
2015-01-25,LosAngeles,1.23
2015-01-18,LosAngeles,1.29
2015-01-11,LosAngeles,1.08
2015-01-04,LosAngeles,1.25
2015-12-27,Louisville,1.82
2015-12-20,Louisville,1.8
2015-12-13,Louisville,1.52
2015-12-06,Louisville,1.19
2015-11-29,Louisville,1.19
2015-11-22,Louisville,1.87
2015-11-15,Louisville,1.83
2015-11-08,Louisville,1.68
2015-11-01,Louisville,1.65
2015-10-25,Louisville,1.64
2015-10-18,Louisville,1.52
2015-10-11,Louisville,1.65
2015-10-04,Louisville,1.87
2015-09-27,Louisville,1.79
2015-09-20,Louisville,1.65
2015-09-13,Louisville,1.69
2015-09-06,Louisville,1.38
2015-08-30,Louisville,1.44
2015-08-23,Louisville,1.49
2015-08-16,Louisville,1.52
2015-08-09,Louisville,1.37
2015-08-02,Louisville,1.37
2015-07-26,Louisville,1.03
2015-07-19,Louisville,1.18
2015-07-12,Louisville,1.48
2015-07-05,Louisville,1.49
2015-06-28,Louisville,1.49
2015-06-21,Louisville,1.46
2015-06-14,Louisville,1.58
2015-06-07,Louisville,1.24
2015-05-31,Louisville,1.34
2015-05-24,Louisville,1.51
2015-05-17,Louisville,1.44
2015-05-10,Louisville,1.04
2015-05-03,Louisville,1.38
2015-04-26,Louisville,1.67
2015-04-19,Louisville,1.37
2015-04-12,Louisville,1.42
2015-04-05,Louisville,1.59
2015-03-29,Louisville,1.63
2015-03-22,Louisville,1.76
2015-03-15,Louisville,1.65
2015-03-08,Louisville,1.72
2015-03-01,Louisville,1.65
2015-02-22,Louisville,1.67
2015-02-15,Louisville,1.75
2015-02-08,Louisville,1.61
2015-02-01,Louisville,1.55
2015-01-25,Louisville,1.68
2015-01-18,Louisville,1.79
2015-01-11,Louisville,1.79
2015-01-04,Louisville,1.48
2015-12-27,MiamiFtLauderdale,1.57
2015-12-20,MiamiFtLauderdale,1.5
2015-12-13,MiamiFtLauderdale,1.5
2015-12-06,MiamiFtLauderdale,1.49
2015-11-29,MiamiFtLauderdale,1.51
2015-11-22,MiamiFtLauderdale,1.11
2015-11-15,MiamiFtLauderdale,1.44
2015-11-08,MiamiFtLauderdale,1.59
2015-11-01,MiamiFtLauderdale,1.5
2015-10-25,MiamiFtLauderdale,1.5
2015-10-18,MiamiFtLauderdale,1.51
2015-10-11,MiamiFtLauderdale,1.51
2015-10-04,MiamiFtLauderdale,1.5
2015-09-27,MiamiFtLauderdale,1.5
2015-09-20,MiamiFtLauderdale,1.47
2015-09-13,MiamiFtLauderdale,1.43
2015-09-06,MiamiFtLauderdale,1.47
2015-08-30,MiamiFtLauderdale,1.47
2015-08-23,MiamiFtLauderdale,1.5
2015-08-16,MiamiFtLauderdale,1.51
2015-08-09,MiamiFtLauderdale,1.5
2015-08-02,MiamiFtLauderdale,1.51
2015-07-26,MiamiFtLauderdale,1.48
2015-07-19,MiamiFtLauderdale,1.45
2015-07-12,MiamiFtLauderdale,1.56
2015-07-05,MiamiFtLauderdale,1.88
2015-06-28,MiamiFtLauderdale,1.86
2015-06-21,MiamiFtLauderdale,1.92
2015-06-14,MiamiFtLauderdale,1.81
2015-06-07,MiamiFtLauderdale,1.75
2015-05-31,MiamiFtLauderdale,1.72
2015-05-24,MiamiFtLauderdale,1.77
2015-05-17,MiamiFtLauderdale,1.79
2015-05-10,MiamiFtLauderdale,1.77
2015-05-03,MiamiFtLauderdale,1.35
2015-04-26,MiamiFtLauderdale,1.25
2015-04-19,MiamiFtLauderdale,1.61
2015-04-12,MiamiFtLauderdale,1.81
2015-04-05,MiamiFtLauderdale,1.86
2015-03-29,MiamiFtLauderdale,1.83
2015-03-22,MiamiFtLauderdale,1.82
2015-03-15,MiamiFtLauderdale,1.73
2015-03-08,MiamiFtLauderdale,1.69
2015-03-01,MiamiFtLauderdale,1.75
2015-02-22,MiamiFtLauderdale,1.92
2015-02-15,MiamiFtLauderdale,1.75
2015-02-08,MiamiFtLauderdale,1.72
2015-02-01,MiamiFtLauderdale,1.73
2015-01-25,MiamiFtLauderdale,1.84
2015-01-18,MiamiFtLauderdale,1.87
2015-01-11,MiamiFtLauderdale,1.85
2015-01-04,MiamiFtLauderdale,1.82
2015-12-27,Midsouth,1.6
2015-12-20,Midsouth,1.71
2015-12-13,Midsouth,1.68
2015-12-06,Midsouth,1.59
2015-11-29,Midsouth,1.5
2015-11-22,Midsouth,1.66
2015-11-15,Midsouth,1.7
2015-11-08,Midsouth,1.66
2015-11-01,Midsouth,1.61
2015-10-25,Midsouth,1.7
2015-10-18,Midsouth,1.66
2015-10-11,Midsouth,1.53
2015-10-04,Midsouth,1.73
2015-09-27,Midsouth,1.76
2015-09-20,Midsouth,1.72
2015-09-13,Midsouth,1.75
2015-09-06,Midsouth,1.67
2015-08-30,Midsouth,1.7
2015-08-23,Midsouth,1.7
2015-08-16,Midsouth,1.7
2015-08-09,Midsouth,1.65
2015-08-02,Midsouth,1.71
2015-07-26,Midsouth,1.52
2015-07-19,Midsouth,1.51
2015-07-12,Midsouth,1.51
2015-07-05,Midsouth,1.61
2015-06-28,Midsouth,1.62
2015-06-21,Midsouth,1.65
2015-06-14,Midsouth,1.6
2015-06-07,Midsouth,1.47
2015-05-31,Midsouth,1.44
2015-05-24,Midsouth,1.37
2015-05-17,Midsouth,1.24
2015-05-10,Midsouth,1.28
2015-05-03,Midsouth,1.34
2015-04-26,Midsouth,1.46
2015-04-19,Midsouth,1.51
2015-04-12,Midsouth,1.53
2015-04-05,Midsouth,1.65
2015-03-29,Midsouth,1.65
2015-03-22,Midsouth,1.53
2015-03-15,Midsouth,1.65
2015-03-08,Midsouth,1.62
2015-03-01,Midsouth,1.61
2015-02-22,Midsouth,1.4
2015-02-15,Midsouth,1.48
2015-02-08,Midsouth,1.58
2015-02-01,Midsouth,1.44
2015-01-25,Midsouth,1.63
2015-01-18,Midsouth,1.65
2015-01-11,Midsouth,1.52
2015-01-04,Midsouth,1.56
2015-12-27,Nashville,1.62
2015-12-20,Nashville,1.66
2015-12-13,Nashville,1.53
2015-12-06,Nashville,1.49
2015-11-29,Nashville,1.21
2015-11-22,Nashville,1.66
2015-11-15,Nashville,1.65
2015-11-08,Nashville,1.59
2015-11-01,Nashville,1.63
2015-10-25,Nashville,1.69
2015-10-18,Nashville,1.66
2015-10-11,Nashville,1.55
2015-10-04,Nashville,1.75
2015-09-27,Nashville,1.7
2015-09-20,Nashville,1.74
2015-09-13,Nashville,1.53
2015-09-06,Nashville,1.31
2015-08-30,Nashville,1.45
2015-08-23,Nashville,1.36
2015-08-16,Nashville,1.4
2015-08-09,Nashville,1.43
2015-08-02,Nashville,1.43
2015-07-26,Nashville,1.15
2015-07-19,Nashville,1.23
2015-07-12,Nashville,1.28
2015-07-05,Nashville,1.23
2015-06-28,Nashville,1.47
2015-06-21,Nashville,1.8
2015-06-14,Nashville,1.76
2015-06-07,Nashville,1.25
2015-05-31,Nashville,1.55
2015-05-24,Nashville,1.35
2015-05-17,Nashville,1.55
2015-05-10,Nashville,1.13
2015-05-03,Nashville,1.57
2015-04-26,Nashville,1.68
2015-04-19,Nashville,1.45
2015-04-12,Nashville,1.5
2015-04-05,Nashville,1.66
2015-03-29,Nashville,1.67
2015-03-22,Nashville,1.64
2015-03-15,Nashville,1.78
2015-03-08,Nashville,1.8
2015-03-01,Nashville,1.76
2015-02-22,Nashville,1.32
2015-02-15,Nashville,1.11
2015-02-08,Nashville,1.64
2015-02-01,Nashville,1.65
2015-01-25,Nashville,1.71
2015-01-18,Nashville,1.81
2015-01-11,Nashville,1.92
2015-01-04,Nashville,1.84
2015-12-27,NewOrleansMobile,1.55
2015-12-20,NewOrleansMobile,1.66
2015-12-13,NewOrleansMobile,1.6
2015-12-06,NewOrleansMobile,1.35
2015-11-29,NewOrleansMobile,1.58
2015-11-22,NewOrleansMobile,1.7
2015-11-15,NewOrleansMobile,1.7
2015-11-08,NewOrleansMobile,1.52
2015-11-01,NewOrleansMobile,1.67
2015-10-25,NewOrleansMobile,1.45
2015-10-18,NewOrleansMobile,1.52
2015-10-11,NewOrleansMobile,1.54
2015-10-04,NewOrleansMobile,1.61
2015-09-27,NewOrleansMobile,1.68
2015-09-20,NewOrleansMobile,1.65
2015-09-13,NewOrleansMobile,1.62
2015-09-06,NewOrleansMobile,1.59
2015-08-30,NewOrleansMobile,1.08
2015-08-23,NewOrleansMobile,1.63
2015-08-16,NewOrleansMobile,1.55
2015-08-09,NewOrleansMobile,1.69
2015-08-02,NewOrleansMobile,1.86
2015-07-26,NewOrleansMobile,1.59
2015-07-19,NewOrleansMobile,1.45
2015-07-12,NewOrleansMobile,1.55
2015-07-05,NewOrleansMobile,1.58
2015-06-28,NewOrleansMobile,1.61
2015-06-21,NewOrleansMobile,1.64
2015-06-14,NewOrleansMobile,1.63
2015-06-07,NewOrleansMobile,1.54
2015-05-31,NewOrleansMobile,1.55
2015-05-24,NewOrleansMobile,1.61
2015-05-17,NewOrleansMobile,1.53
2015-05-10,NewOrleansMobile,1.6
2015-05-03,NewOrleansMobile,1.55
2015-04-26,NewOrleansMobile,1.56
2015-04-19,NewOrleansMobile,1.57
2015-04-12,NewOrleansMobile,1.58
2015-04-05,NewOrleansMobile,1.53
2015-03-29,NewOrleansMobile,1.57
2015-03-22,NewOrleansMobile,1.56
2015-03-15,NewOrleansMobile,1.55
2015-03-08,NewOrleansMobile,1.65
2015-03-01,NewOrleansMobile,1.54
2015-02-22,NewOrleansMobile,1.52
2015-02-15,NewOrleansMobile,1.48
2015-02-08,NewOrleansMobile,1.53
2015-02-01,NewOrleansMobile,1.48
2015-01-25,NewOrleansMobile,1.47
2015-01-18,NewOrleansMobile,0.98
2015-01-11,NewOrleansMobile,1.44
2015-01-04,NewOrleansMobile,1.41
2015-12-27,NewYork,1.9
2015-12-20,NewYork,1.93
2015-12-13,NewYork,1.9
2015-12-06,NewYork,1.65
2015-11-29,NewYork,1.89
2015-11-22,NewYork,1.84
2015-11-15,NewYork,1.76
2015-11-08,NewYork,1.82
2015-11-01,NewYork,2.09
2015-10-25,NewYork,1.94
2015-10-18,NewYork,2.07
2015-10-11,NewYork,2.09
2015-10-04,NewYork,2.25
2015-09-27,NewYork,2.22
2015-09-20,NewYork,2.01
2015-09-13,NewYork,2.18
2015-09-06,NewYork,2.01
2015-08-30,NewYork,2.24
2015-08-23,NewYork,2.28
2015-08-16,NewYork,2.3
2015-08-09,NewYork,1.98
2015-08-02,NewYork,2.12
2015-07-26,NewYork,1.91
2015-07-19,NewYork,2.2
2015-07-12,NewYork,2.02
2015-07-05,NewYork,2.24
2015-06-28,NewYork,1.93
2015-06-21,NewYork,2.34
2015-06-14,NewYork,2.0
2015-06-07,NewYork,2.31
2015-05-31,NewYork,1.93
2015-05-24,NewYork,2.17
2015-05-17,NewYork,2.06
2015-05-10,NewYork,1.93
2015-05-03,NewYork,2.14
2015-04-26,NewYork,2.21
2015-04-19,NewYork,2.04
2015-04-12,NewYork,1.86
2015-04-05,NewYork,2.14
2015-03-29,NewYork,2.08
2015-03-22,NewYork,2.02
2015-03-15,NewYork,1.81
2015-03-08,NewYork,1.9
2015-03-01,NewYork,2.0
2015-02-22,NewYork,2.21
2015-02-15,NewYork,1.91
2015-02-08,NewYork,1.95
2015-02-01,NewYork,1.93
2015-01-25,NewYork,2.02
2015-01-18,NewYork,2.08
2015-01-11,NewYork,2.03
2015-01-04,NewYork,1.93
2015-12-27,Northeast,1.7
2015-12-20,Northeast,1.77
2015-12-13,Northeast,1.8
2015-12-06,Northeast,1.53
2015-11-29,Northeast,1.59
2015-11-22,Northeast,1.63
2015-11-15,Northeast,1.58
2015-11-08,Northeast,1.63
2015-11-01,Northeast,1.74
2015-10-25,Northeast,1.69
2015-10-18,Northeast,1.7
2015-10-11,Northeast,1.69
2015-10-04,Northeast,1.82
2015-09-27,Northeast,2.12
2015-09-20,Northeast,1.93
2015-09-13,Northeast,1.97
2015-09-06,Northeast,1.86
2015-08-30,Northeast,2.01
2015-08-23,Northeast,1.99
2015-08-16,Northeast,2.11
2015-08-09,Northeast,1.89
2015-08-02,Northeast,2.02
2015-07-26,Northeast,1.94
2015-07-19,Northeast,2.07
2015-07-12,Northeast,2.01
2015-07-05,Northeast,2.09
2015-06-28,Northeast,1.93
2015-06-21,Northeast,2.12
2015-06-14,Northeast,1.93
2015-06-07,Northeast,2.02
2015-05-31,Northeast,1.89
2015-05-24,Northeast,1.97
2015-05-17,Northeast,1.92
2015-05-10,Northeast,1.9
2015-05-03,Northeast,1.89
2015-04-26,Northeast,1.96
2015-04-19,Northeast,1.94
2015-04-12,Northeast,1.81
2015-04-05,Northeast,1.91
2015-03-29,Northeast,1.95
2015-03-22,Northeast,1.92
2015-03-15,Northeast,1.83
2015-03-08,Northeast,1.79
2015-03-01,Northeast,1.85
2015-02-22,Northeast,1.9
2015-02-15,Northeast,1.84
2015-02-08,Northeast,1.85
2015-02-01,Northeast,1.78
2015-01-25,Northeast,1.92
2015-01-18,Northeast,1.94
2015-01-11,Northeast,1.86
2015-01-04,Northeast,1.88
2015-12-27,NorthernNewEngland,1.65
2015-12-20,NorthernNewEngland,1.65
2015-12-13,NorthernNewEngland,1.62
2015-12-06,NorthernNewEngland,1.61
2015-11-29,NorthernNewEngland,1.63
2015-11-22,NorthernNewEngland,1.66
2015-11-15,NorthernNewEngland,1.57
2015-11-08,NorthernNewEngland,1.58
2015-11-01,NorthernNewEngland,1.62
2015-10-25,NorthernNewEngland,1.61
2015-10-18,NorthernNewEngland,1.63
2015-10-11,NorthernNewEngland,1.61
2015-10-04,NorthernNewEngland,1.62
2015-09-27,NorthernNewEngland,1.93
2015-09-20,NorthernNewEngland,1.96
2015-09-13,NorthernNewEngland,1.93
2015-09-06,NorthernNewEngland,1.95
2015-08-30,NorthernNewEngland,1.92
2015-08-23,NorthernNewEngland,1.91
2015-08-16,NorthernNewEngland,1.93
2015-08-09,NorthernNewEngland,1.92
2015-08-02,NorthernNewEngland,1.96
2015-07-26,NorthernNewEngland,1.95
2015-07-19,NorthernNewEngland,1.96
2015-07-12,NorthernNewEngland,1.95
2015-07-05,NorthernNewEngland,1.95
2015-06-28,NorthernNewEngland,1.95
2015-06-21,NorthernNewEngland,1.93
2015-06-14,NorthernNewEngland,1.94
2015-06-07,NorthernNewEngland,1.92
2015-05-31,NorthernNewEngland,1.91
2015-05-24,NorthernNewEngland,1.88
2015-05-17,NorthernNewEngland,1.88
2015-05-10,NorthernNewEngland,1.91
2015-05-03,NorthernNewEngland,1.92
2015-04-26,NorthernNewEngland,1.88
2015-04-19,NorthernNewEngland,1.88
2015-04-12,NorthernNewEngland,1.87
2015-04-05,NorthernNewEngland,1.88
2015-03-29,NorthernNewEngland,1.9
2015-03-22,NorthernNewEngland,1.88
2015-03-15,NorthernNewEngland,1.9
2015-03-08,NorthernNewEngland,1.87
2015-03-01,NorthernNewEngland,1.82
2015-02-22,NorthernNewEngland,1.82
2015-02-15,NorthernNewEngland,1.87
2015-02-08,NorthernNewEngland,1.88
2015-02-01,NorthernNewEngland,1.89
2015-01-25,NorthernNewEngland,1.9
2015-01-18,NorthernNewEngland,1.88
2015-01-11,NorthernNewEngland,1.88
2015-01-04,NorthernNewEngland,1.83
2015-12-27,Orlando,1.67
2015-12-20,Orlando,1.89
2015-12-13,Orlando,1.87
2015-12-06,Orlando,1.85
2015-11-29,Orlando,1.87
2015-11-22,Orlando,1.84
2015-11-15,Orlando,1.83
2015-11-08,Orlando,1.83
2015-11-01,Orlando,1.8
2015-10-25,Orlando,1.85
2015-10-18,Orlando,2.18
2015-10-11,Orlando,2.05
2015-10-04,Orlando,2.11
2015-09-27,Orlando,2.24
2015-09-20,Orlando,2.08
2015-09-13,Orlando,2.11
2015-09-06,Orlando,1.95
2015-08-30,Orlando,2.11
2015-08-23,Orlando,1.96
2015-08-16,Orlando,1.72
2015-08-09,Orlando,1.77
2015-08-02,Orlando,2.0
2015-07-26,Orlando,1.74
2015-07-19,Orlando,1.72
2015-07-12,Orlando,1.89
2015-07-05,Orlando,1.82
2015-06-28,Orlando,1.87
2015-06-21,Orlando,1.89
2015-06-14,Orlando,1.86
2015-06-07,Orlando,1.81
2015-05-31,Orlando,1.84
2015-05-24,Orlando,1.81
2015-05-17,Orlando,1.88
2015-05-10,Orlando,1.78
2015-05-03,Orlando,1.82
2015-04-26,Orlando,1.88
2015-04-19,Orlando,1.76
2015-04-12,Orlando,1.89
2015-04-05,Orlando,1.82
2015-03-29,Orlando,1.89
2015-03-22,Orlando,1.77
2015-03-15,Orlando,1.82
2015-03-08,Orlando,1.75
2015-03-01,Orlando,1.7
2015-02-22,Orlando,1.76
2015-02-15,Orlando,1.85
2015-02-08,Orlando,1.75
2015-02-01,Orlando,1.76
2015-01-25,Orlando,1.82
2015-01-18,Orlando,1.79
2015-01-11,Orlando,1.92
2015-01-04,Orlando,1.8
2015-12-27,Philadelphia,1.5
2015-12-20,Philadelphia,1.83
2015-12-13,Philadelphia,1.79
2015-12-06,Philadelphia,1.35
2015-11-29,Philadelphia,1.45
2015-11-22,Philadelphia,1.55
2015-11-15,Philadelphia,1.76
2015-11-08,Philadelphia,1.87
2015-11-01,Philadelphia,2.06
2015-10-25,Philadelphia,1.86
2015-10-18,Philadelphia,1.74
2015-10-11,Philadelphia,1.62
2015-10-04,Philadelphia,2.15
2015-09-27,Philadelphia,2.21
2015-09-20,Philadelphia,1.87
2015-09-13,Philadelphia,1.95
2015-09-06,Philadelphia,1.71
2015-08-30,Philadelphia,1.93
2015-08-23,Philadelphia,1.99
2015-08-16,Philadelphia,2.06
2015-08-09,Philadelphia,1.79
2015-08-02,Philadelphia,1.94
2015-07-26,Philadelphia,1.92
2015-07-19,Philadelphia,1.97
2015-07-12,Philadelphia,1.98
2015-07-05,Philadelphia,2.03
2015-06-28,Philadelphia,1.88
2015-06-21,Philadelphia,2.05
2015-06-14,Philadelphia,1.84
2015-06-07,Philadelphia,1.94
2015-05-31,Philadelphia,1.86
2015-05-24,Philadelphia,1.9
2015-05-17,Philadelphia,1.85
2015-05-10,Philadelphia,1.79
2015-05-03,Philadelphia,1.85
2015-04-26,Philadelphia,1.86
2015-04-19,Philadelphia,1.89
2015-04-12,Philadelphia,1.73
2015-04-05,Philadelphia,1.81
2015-03-29,Philadelphia,1.83
2015-03-22,Philadelphia,1.84
2015-03-15,Philadelphia,1.7
2015-03-08,Philadelphia,1.63
2015-03-01,Philadelphia,1.83
2015-02-22,Philadelphia,1.75
2015-02-15,Philadelphia,1.68
2015-02-08,Philadelphia,1.76
2015-02-01,Philadelphia,1.69
2015-01-25,Philadelphia,1.82
2015-01-18,Philadelphia,1.93
2015-01-11,Philadelphia,1.63
2015-01-04,Philadelphia,1.72
2015-12-27,PhoenixTucson,1.72
2015-12-20,PhoenixTucson,1.79
2015-12-13,PhoenixTucson,1.72
2015-12-06,PhoenixTucson,1.87
2015-11-29,PhoenixTucson,1.89
2015-11-22,PhoenixTucson,1.89
2015-11-15,PhoenixTucson,1.89
2015-11-08,PhoenixTucson,1.72
2015-11-01,PhoenixTucson,1.7
2015-10-25,PhoenixTucson,1.52
2015-10-18,PhoenixTucson,1.84
2015-10-11,PhoenixTucson,1.91
2015-10-04,PhoenixTucson,1.93
2015-09-27,PhoenixTucson,1.85
2015-09-20,PhoenixTucson,1.98
2015-09-13,PhoenixTucson,1.9
2015-09-06,PhoenixTucson,1.79
2015-08-30,PhoenixTucson,1.8
2015-08-23,PhoenixTucson,1.81
2015-08-16,PhoenixTucson,1.79
2015-08-09,PhoenixTucson,1.82
2015-08-02,PhoenixTucson,1.88
2015-07-26,PhoenixTucson,1.85
2015-07-19,PhoenixTucson,1.85
2015-07-12,PhoenixTucson,1.82
2015-07-05,PhoenixTucson,1.72
2015-06-28,PhoenixTucson,1.54
2015-06-21,PhoenixTucson,1.48
2015-06-14,PhoenixTucson,1.62
2015-06-07,PhoenixTucson,1.54
2015-05-31,PhoenixTucson,1.54
2015-05-24,PhoenixTucson,1.7
2015-05-17,PhoenixTucson,1.67
2015-05-10,PhoenixTucson,1.46
2015-05-03,PhoenixTucson,1.4
2015-04-26,PhoenixTucson,1.65
2015-04-19,PhoenixTucson,1.48
2015-04-12,PhoenixTucson,1.56
2015-04-05,PhoenixTucson,1.5
2015-03-29,PhoenixTucson,1.46
2015-03-22,PhoenixTucson,1.37
2015-03-15,PhoenixTucson,1.56
2015-03-08,PhoenixTucson,1.52
2015-03-01,PhoenixTucson,1.37
2015-02-22,PhoenixTucson,1.59
2015-02-15,PhoenixTucson,1.66
2015-02-08,PhoenixTucson,1.55
2015-02-01,PhoenixTucson,1.18
2015-01-25,PhoenixTucson,1.54
2015-01-18,PhoenixTucson,1.36
2015-01-11,PhoenixTucson,1.36
2015-01-04,PhoenixTucson,1.12
2015-12-27,Pittsburgh,1.5
2015-12-20,Pittsburgh,1.55
2015-12-13,Pittsburgh,1.56
2015-12-06,Pittsburgh,1.55
2015-11-29,Pittsburgh,1.4
2015-11-22,Pittsburgh,1.54
2015-11-15,Pittsburgh,1.43
2015-11-08,Pittsburgh,1.44
2015-11-01,Pittsburgh,1.46
2015-10-25,Pittsburgh,1.47
2015-10-18,Pittsburgh,1.45
2015-10-11,Pittsburgh,1.45
2015-10-04,Pittsburgh,1.19
2015-09-27,Pittsburgh,1.47
2015-09-20,Pittsburgh,1.44
2015-09-13,Pittsburgh,1.47
2015-09-06,Pittsburgh,1.5
2015-08-30,Pittsburgh,1.52
2015-08-23,Pittsburgh,1.66
2015-08-16,Pittsburgh,1.57
2015-08-09,Pittsburgh,1.47
2015-08-02,Pittsburgh,1.57
2015-07-26,Pittsburgh,1.46
2015-07-19,Pittsburgh,1.83
2015-07-12,Pittsburgh,1.81
2015-07-05,Pittsburgh,1.83
2015-06-28,Pittsburgh,1.77
2015-06-21,Pittsburgh,1.58
2015-06-14,Pittsburgh,1.56
2015-06-07,Pittsburgh,1.57
2015-05-31,Pittsburgh,1.51
2015-05-24,Pittsburgh,1.54
2015-05-17,Pittsburgh,1.53
2015-05-10,Pittsburgh,1.49
2015-05-03,Pittsburgh,1.49
2015-04-26,Pittsburgh,1.38
2015-04-19,Pittsburgh,1.37
2015-04-12,Pittsburgh,1.45
2015-04-05,Pittsburgh,1.35
2015-03-29,Pittsburgh,1.41
2015-03-22,Pittsburgh,1.47
2015-03-15,Pittsburgh,1.68
2015-03-08,Pittsburgh,1.65
2015-03-01,Pittsburgh,1.63
2015-02-22,Pittsburgh,1.71
2015-02-15,Pittsburgh,1.71
2015-02-08,Pittsburgh,1.6
2015-02-01,Pittsburgh,1.77
2015-01-25,Pittsburgh,1.7
2015-01-18,Pittsburgh,1.55
2015-01-11,Pittsburgh,1.82
2015-01-04,Pittsburgh,1.81
2015-12-27,Plains,1.6
2015-12-20,Plains,1.69
2015-12-13,Plains,1.82
2015-12-06,Plains,1.92
2015-11-29,Plains,1.82
2015-11-22,Plains,1.69
2015-11-15,Plains,1.68
2015-11-08,Plains,1.73
2015-11-01,Plains,1.55
2015-10-25,Plains,1.64
2015-10-18,Plains,1.68
2015-10-11,Plains,1.82
2015-10-04,Plains,1.76
2015-09-27,Plains,1.85
2015-09-20,Plains,1.85
2015-09-13,Plains,1.87
2015-09-06,Plains,1.91
2015-08-30,Plains,1.9
2015-08-23,Plains,1.92
2015-08-16,Plains,1.88
2015-08-09,Plains,1.87
2015-08-02,Plains,1.84
2015-07-26,Plains,1.84
2015-07-19,Plains,1.85
2015-07-12,Plains,1.89
2015-07-05,Plains,1.92
2015-06-28,Plains,1.93
2015-06-21,Plains,1.88
2015-06-14,Plains,1.79
2015-06-07,Plains,1.9
2015-05-31,Plains,1.93
2015-05-24,Plains,1.92
2015-05-17,Plains,1.93
2015-05-10,Plains,1.85
2015-05-03,Plains,1.92
2015-04-26,Plains,1.93
2015-04-19,Plains,1.9
2015-04-12,Plains,1.82
2015-04-05,Plains,1.81
2015-03-29,Plains,1.85
2015-03-22,Plains,1.8
2015-03-15,Plains,1.67
2015-03-08,Plains,1.68
2015-03-01,Plains,1.7
2015-02-22,Plains,1.66
2015-02-15,Plains,1.68
2015-02-08,Plains,1.54
2015-02-01,Plains,1.67
2015-01-25,Plains,1.8
2015-01-18,Plains,1.8
2015-01-11,Plains,1.68
2015-01-04,Plains,1.69
2015-12-27,Portland,1.24
2015-12-20,Portland,1.21
2015-12-13,Portland,0.93
2015-12-06,Portland,1.66
2015-11-29,Portland,1.38
2015-11-22,Portland,1.12
2015-11-15,Portland,1.8
2015-11-08,Portland,1.39
2015-11-01,Portland,0.98
2015-10-25,Portland,1.74
2015-10-18,Portland,1.78
2015-10-11,Portland,1.68
2015-10-04,Portland,1.57
2015-09-27,Portland,1.72
2015-09-20,Portland,1.76
2015-09-13,Portland,2.07
2015-09-06,Portland,2.16
2015-08-30,Portland,1.37
2015-08-23,Portland,2.21
2015-08-16,Portland,1.73
2015-08-09,Portland,2.02
2015-08-02,Portland,1.94
2015-07-26,Portland,1.96
2015-07-19,Portland,1.37
2015-07-12,Portland,1.82
2015-07-05,Portland,1.93
2015-06-28,Portland,1.53
2015-06-21,Portland,1.53
2015-06-14,Portland,1.91
2015-06-07,Portland,1.96
2015-05-31,Portland,1.5
2015-05-24,Portland,1.82
2015-05-17,Portland,1.68
2015-05-10,Portland,1.64
2015-05-03,Portland,1.54
2015-04-26,Portland,1.27
2015-04-19,Portland,1.57
2015-04-12,Portland,1.32
2015-04-05,Portland,1.76
2015-03-29,Portland,1.45
2015-03-22,Portland,1.29
2015-03-15,Portland,1.61
2015-03-08,Portland,1.45
2015-03-01,Portland,1.32
2015-02-22,Portland,1.38
2015-02-15,Portland,1.51
2015-02-08,Portland,1.23
2015-02-01,Portland,1.2
2015-01-25,Portland,1.35
2015-01-18,Portland,1.24
2015-01-11,Portland,1.22
2015-01-04,Portland,1.28
2015-12-27,RaleighGreensboro,1.74
2015-12-20,RaleighGreensboro,1.77
2015-12-13,RaleighGreensboro,1.81
2015-12-06,RaleighGreensboro,1.82
2015-11-29,RaleighGreensboro,1.78
2015-11-22,RaleighGreensboro,1.79
2015-11-15,RaleighGreensboro,1.77
2015-11-08,RaleighGreensboro,1.75
2015-11-01,RaleighGreensboro,1.65
2015-10-25,RaleighGreensboro,1.78
2015-10-18,RaleighGreensboro,1.73
2015-10-11,RaleighGreensboro,1.59
2015-10-04,RaleighGreensboro,1.76
2015-09-27,RaleighGreensboro,1.81
2015-09-20,RaleighGreensboro,1.86
2015-09-13,RaleighGreensboro,1.94
2015-09-06,RaleighGreensboro,1.95
2015-08-30,RaleighGreensboro,1.94
2015-08-23,RaleighGreensboro,1.92
2015-08-16,RaleighGreensboro,1.9
2015-08-09,RaleighGreensboro,1.82
2015-08-02,RaleighGreensboro,1.86
2015-07-26,RaleighGreensboro,1.77
2015-07-19,RaleighGreensboro,1.76
2015-07-12,RaleighGreensboro,1.77
2015-07-05,RaleighGreensboro,1.82
2015-06-28,RaleighGreensboro,1.8
2015-06-21,RaleighGreensboro,1.83
2015-06-14,RaleighGreensboro,1.75
2015-06-07,RaleighGreensboro,1.66
2015-05-31,RaleighGreensboro,1.6
2015-05-24,RaleighGreensboro,1.36
2015-05-17,RaleighGreensboro,1.15
2015-05-10,RaleighGreensboro,1.32
2015-05-03,RaleighGreensboro,1.35
2015-04-26,RaleighGreensboro,1.51
