,region,AveragePrice,Date_object
9366,Boston,1.91,2015-05-17
9367,Boston,2.02,2015-05-10
9368,Boston,1.82,2015-05-03
9369,Boston,1.86,2015-04-26
9370,Boston,1.94,2015-04-19
9371,Boston,1.86,2015-04-12
9372,Boston,1.91,2015-04-05
9373,Boston,1.98,2015-03-29
9374,Boston,1.94,2015-03-22
9375,Boston,1.99,2015-03-15
9376,Boston,1.91,2015-03-08
9377,Boston,1.85,2015-03-01
9378,Boston,1.74,2015-02-22
9379,Boston,1.91,2015-02-15
9380,Boston,1.91,2015-02-08
9381,Boston,1.78,2015-02-01
9382,Boston,2.01,2015-01-25
9383,Boston,2.0,2015-01-18
9384,Boston,1.94,2015-01-11
9385,Boston,1.83,2015-01-04
9386,BuffaloRochester,1.47,2015-12-27
9387,BuffaloRochester,1.5,2015-12-20
9388,BuffaloRochester,1.45,2015-12-13
9389,BuffaloRochester,1.57,2015-12-06
9390,BuffaloRochester,1.6,2015-11-29
9391,BuffaloRochester,1.57,2015-11-22
9392,BuffaloRochester,1.59,2015-11-15
9393,BuffaloRochester,1.55,2015-11-08
9394,BuffaloRochester,1.55,2015-11-01
9395,BuffaloRochester,1.55,2015-10-25
9396,BuffaloRochester,1.57,2015-10-18
9397,BuffaloRochester,1.52,2015-10-11
9398,BuffaloRochester,1.55,2015-10-04
9399,BuffaloRochester,1.58,2015-09-27
9400,BuffaloRochester,1.56,2015-09-20
9401,BuffaloRochester,1.55,2015-09-13
9402,BuffaloRochester,1.53,2015-09-06
9403,BuffaloRochester,1.62,2015-08-30
9404,BuffaloRochester,1.57,2015-08-23
9405,BuffaloRochester,1.89,2015-08-16
9406,BuffaloRochester,1.6,2015-08-09
9407,BuffaloRochester,1.86,2015-08-02
9408,BuffaloRochester,1.87,2015-07-26
9409,BuffaloRochester,1.91,2015-07-19
9410,BuffaloRochester,2.02,2015-07-12
9411,BuffaloRochester,1.91,2015-07-05
9412,BuffaloRochester,1.83,2015-06-28
9413,BuffaloRochester,1.9,2015-06-21
9414,BuffaloRochester,1.83,2015-06-14
9415,BuffaloRochester,1.8,2015-06-07
9416,BuffaloRochester,1.79,2015-05-31
9417,BuffaloRochester,1.8,2015-05-24
9418,BuffaloRochester,1.79,2015-05-17
9419,BuffaloRochester,1.85,2015-05-10
9420,BuffaloRochester,1.81,2015-05-03
9421,BuffaloRochester,1.84,2015-04-26
9422,BuffaloRochester,1.83,2015-04-19
9423,BuffaloRochester,1.79,2015-04-12
9424,BuffaloRochester,1.8,2015-04-05
9425,BuffaloRochester,1.83,2015-03-29
9426,BuffaloRochester,1.93,2015-03-22
9427,BuffaloRochester,1.79,2015-03-15
9428,BuffaloRochester,1.56,2015-03-08
9429,BuffaloRochester,1.55,2015-03-01
9430,BuffaloRochester,1.53,2015-02-22
9431,BuffaloRochester,1.65,2015-02-15
9432,BuffaloRochester,1.54,2015-02-08
9433,BuffaloRochester,1.55,2015-02-01
9434,BuffaloRochester,1.6,2015-01-25
9435,BuffaloRochester,1.64,2015-01-18
9436,BuffaloRochester,1.59,2015-01-11
9437,BuffaloRochester,1.73,2015-01-04
9438,California,1.45,2015-12-27
9439,California,1.35,2015-12-20
9440,California,1.39,2015-12-13
9441,California,1.48,2015-12-06
9442,California,1.75,2015-11-29
9443,California,1.6,2015-11-22
9444,California,1.59,2015-11-15
9445,California,1.66,2015-11-08
9446,California,1.6,2015-11-01
9447,California,1.64,2015-10-25
9448,California,2.01,2015-10-18
9449,California,2.07,2015-10-11
9450,California,2.0,2015-10-04
9451,California,1.85,2015-09-27
9452,California,1.92,2015-09-20
9453,California,1.97,2015-09-13
9454,California,1.99,2015-09-06
9455,California,1.98,2015-08-30
9456,California,1.85,2015-08-23
9457,California,1.96,2015-08-16
9458,California,2.03,2015-08-09
9459,California,1.99,2015-08-02
9460,California,1.93,2015-07-26
9461,California,1.89,2015-07-19
9462,California,1.8,2015-07-12
9463,California,1.67,2015-07-05
9464,California,1.67,2015-06-28
9465,California,1.69,2015-06-21
9466,California,1.68,2015-06-14
9467,California,1.67,2015-06-07
9468,California,1.5,2015-05-31
9469,California,1.5,2015-05-24
9470,California,1.49,2015-05-17
9471,California,1.4,2015-05-10
9472,California,1.48,2015-05-03
9473,California,1.5,2015-04-26
9474,California,1.52,2015-04-19
9475,California,1.5,2015-04-12
9476,California,1.52,2015-04-05
9477,California,1.53,2015-03-29
9478,California,1.3,2015-03-22
9479,California,1.52,2015-03-15
9480,California,1.48,2015-03-08
9481,California,1.15,2015-03-01
9482,California,1.41,2015-02-22
9483,California,1.52,2015-02-15
9484,California,1.35,2015-02-08
9485,California,1.11,2015-02-01
9486,California,1.3,2015-01-25
9487,California,1.24,2015-01-18
9488,California,1.1,2015-01-11
9489,California,1.24,2015-01-04
9490,Charlotte,1.9,2015-12-27
9491,Charlotte,1.9,2015-12-20
9492,Charlotte,1.9,2015-12-13
9493,Charlotte,1.95,2015-12-06
9494,Charlotte,1.96,2015-11-29
9495,Charlotte,1.97,2015-11-22
9496,Charlotte,1.94,2015-11-15
9497,Charlotte,1.91,2015-11-08
9498,Charlotte,1.92,2015-11-01
9499,Charlotte,1.93,2015-10-25
9500,Charlotte,1.97,2015-10-18
9501,Charlotte,1.94,2015-10-11
9502,Charlotte,2.06,2015-10-04
9503,Charlotte,2.16,2015-09-27
9504,Charlotte,1.97,2015-09-20
9505,Charlotte,2.02,2015-09-13
9506,Charlotte,2.01,2015-09-06
9507,Charlotte,2.01,2015-08-30
9508,Charlotte,2.06,2015-08-23
9509,Charlotte,2.04,2015-08-16
9510,Charlotte,1.98,2015-08-09
9511,Charlotte,2.11,2015-08-02
9512,Charlotte,2.08,2015-07-26
9513,Charlotte,2.05,2015-07-19
9514,Charlotte,2.13,2015-07-12
9515,Charlotte,2.16,2015-07-05
9516,Charlotte,2.15,2015-06-28
9517,Charlotte,2.19,2015-06-21
9518,Charlotte,2.06,2015-06-14
9519,Charlotte,2.02,2015-06-07
9520,Charlotte,2.14,2015-05-31
9521,Charlotte,2.07,2015-05-24
9522,Charlotte,1.26,2015-05-17
9523,Charlotte,2.05,2015-05-10
9524,Charlotte,1.8,2015-05-03
9525,Charlotte,2.18,2015-04-26
9526,Charlotte,2.06,2015-04-19
9527,Charlotte,2.12,2015-04-12
9528,Charlotte,2.08,2015-04-05
9529,Charlotte,1.96,2015-03-29
9530,Charlotte,1.9,2015-03-22
9531,Charlotte,1.87,2015-03-15
9532,Charlotte,1.84,2015-03-08
9533,Charlotte,1.9,2015-03-01
9534,Charlotte,1.9,2015-02-22
9535,Charlotte,1.92,2015-02-15
9536,Charlotte,1.87,2015-02-08
9537,Charlotte,1.93,2015-02-01
9538,Charlotte,2.29,2015-01-25
9539,Charlotte,2.15,2015-01-18
9540,Charlotte,2.29,2015-01-11
9541,Charlotte,2.13,2015-01-04
9542,Chicago,1.58,2015-12-27
9543,Chicago,1.58,2015-12-20
9544,Chicago,1.59,2015-12-13
9545,Chicago,1.59,2015-12-06
9546,Chicago,1.59,2015-11-29
9547,Chicago,1.57,2015-11-22
9548,Chicago,1.58,2015-11-15
9549,Chicago,1.59,2015-11-08
9550,Chicago,1.6,2015-11-01
9551,Chicago,1.61,2015-10-25
9552,Chicago,1.79,2015-10-18
9553,Chicago,1.69,2015-10-11
9554,Chicago,1.78,2015-10-04
9555,Chicago,1.67,2015-09-27
9556,Chicago,1.6,2015-09-20
9557,Chicago,1.61,2015-09-13
9558,Chicago,1.61,2015-09-06
9559,Chicago,1.6,2015-08-30
9560,Chicago,1.61,2015-08-23
9561,Chicago,1.62,2015-08-16
9562,Chicago,1.62,2015-08-09
9563,Chicago,1.59,2015-08-02
9564,Chicago,1.62,2015-07-26
9565,Chicago,1.65,2015-07-19
9566,Chicago,1.66,2015-07-12
9567,Chicago,1.67,2015-07-05
9568,Chicago,1.68,2015-06-28
9569,Chicago,1.82,2015-06-21
9570,Chicago,1.87,2015-06-14
9571,Chicago,1.85,2015-06-07
9572,Chicago,1.85,2015-05-31
9573,Chicago,1.86,2015-05-24
9574,Chicago,1.57,2015-05-17
9575,Chicago,1.47,2015-05-10
9576,Chicago,1.51,2015-05-03
9577,Chicago,1.51,2015-04-26
9578,Chicago,1.55,2015-04-19
9579,Chicago,1.3,2015-04-12
9580,Chicago,1.65,2015-04-05
9581,Chicago,1.66,2015-03-29
9582,Chicago,1.67,2015-03-22
9583,Chicago,1.64,2015-03-15
9584,Chicago,1.62,2015-03-08
9585,Chicago,1.82,2015-03-01
9586,Chicago,1.83,2015-02-22
9587,Chicago,1.81,2015-02-15
9588,Chicago,1.78,2015-02-08
9589,Chicago,1.52,2015-02-01
9590,Chicago,1.83,2015-01-25
9591,Chicago,1.81,2015-01-18
9592,Chicago,1.79,2015-01-11
9593,Chicago,1.49,2015-01-04
9594,CincinnatiDayton,1.43,2015-12-27
9595,CincinnatiDayton,1.47,2015-12-20
9596,CincinnatiDayton,1.32,2015-12-13
9597,CincinnatiDayton,1.48,2015-12-06
9598,CincinnatiDayton,1.5,2015-11-29
9599,CincinnatiDayton,1.36,2015-11-22
9600,CincinnatiDayton,1.2,2015-11-15
9601,CincinnatiDayton,1.3,2015-11-08
9602,CincinnatiDayton,1.61,2015-11-01
9603,CincinnatiDayton,1.56,2015-10-25
9604,CincinnatiDayton,1.5,2015-10-18
9605,CincinnatiDayton,1.66,2015-10-11
9606,CincinnatiDayton,1.54,2015-10-04
9607,CincinnatiDayton,1.46,2015-09-27
9608,CincinnatiDayton,1.58,2015-09-20
9609,CincinnatiDayton,1.59,2015-09-13
9610,CincinnatiDayton,1.62,2015-09-06
9611,CincinnatiDayton,1.56,2015-08-30
9612,CincinnatiDayton,1.58,2015-08-23
9613,CincinnatiDayton,1.66,2015-08-16
9614,CincinnatiDayton,1.59,2015-08-09
9615,CincinnatiDayton,1.62,2015-08-02
9616,CincinnatiDayton,1.63,2015-07-26
9617,CincinnatiDayton,1.66,2015-07-19
9618,CincinnatiDayton,1.56,2015-07-12
9619,CincinnatiDayton,1.59,2015-07-05
9620,CincinnatiDayton,1.49,2015-06-28
9621,CincinnatiDayton,1.39,2015-06-21
9622,CincinnatiDayton,1.34,2015-06-14
9623,CincinnatiDayton,1.46,2015-06-07
9624,CincinnatiDayton,1.47,2015-05-31
9625,CincinnatiDayton,1.48,2015-05-24
9626,CincinnatiDayton,1.27,2015-05-17
9627,CincinnatiDayton,1.43,2015-05-10
9628,CincinnatiDayton,1.42,2015-05-03
9629,CincinnatiDayton,1.36,2015-04-26
9630,CincinnatiDayton,1.46,2015-04-19
9631,CincinnatiDayton,1.49,2015-04-12
9632,CincinnatiDayton,1.22,2015-04-05
9633,CincinnatiDayton,1.27,2015-03-29
9634,CincinnatiDayton,1.25,2015-03-22
9635,CincinnatiDayton,1.22,2015-03-15
9636,CincinnatiDayton,1.17,2015-03-08
9637,CincinnatiDayton,1.24,2015-03-01
9638,CincinnatiDayton,1.23,2015-02-22
9639,CincinnatiDayton,1.22,2015-02-15
9640,CincinnatiDayton,1.24,2015-02-08
9641,CincinnatiDayton,1.19,2015-02-01
9642,CincinnatiDayton,1.26,2015-01-25
9643,CincinnatiDayton,1.37,2015-01-18
9644,CincinnatiDayton,1.32,2015-01-11
9645,CincinnatiDayton,1.34,2015-01-04
9646,Columbus,1.53,2015-12-27
9647,Columbus,1.67,2015-12-20
9648,Columbus,1.59,2015-12-13
9649,Columbus,1.52,2015-12-06
9650,Columbus,1.48,2015-11-29
9651,Columbus,1.48,2015-11-22
9652,Columbus,1.48,2015-11-15
9653,Columbus,1.4,2015-11-08
9654,Columbus,1.47,2015-11-01
9655,Columbus,1.44,2015-10-25
9656,Columbus,1.36,2015-10-18
9657,Columbus,1.27,2015-10-11
9658,Columbus,1.49,2015-10-04
9659,Columbus,1.67,2015-09-27
9660,Columbus,1.82,2015-09-20
9661,Columbus,1.74,2015-09-13
9662,Columbus,1.64,2015-09-06
9663,Columbus,1.48,2015-08-30
9664,Columbus,1.66,2015-08-23
9665,Columbus,2.08,2015-08-16
9666,Columbus,1.98,2015-08-09
9667,Columbus,1.8,2015-08-02
9668,Columbus,1.31,2015-07-26
9669,Columbus,1.46,2015-07-19
9670,Columbus,1.01,2015-07-12
9671,Columbus,1.31,2015-07-05
9672,Columbus,1.35,2015-06-28
9673,Columbus,1.35,2015-06-21
9674,Columbus,1.5,2015-06-14
9675,Columbus,1.21,2015-06-07
9676,Columbus,1.49,2015-05-31
9677,Columbus,1.51,2015-05-24
9678,Columbus,1.21,2015-05-17
9679,Columbus,0.81,2015-05-10
9680,Columbus,0.89,2015-05-03
9681,Columbus,1.57,2015-04-26
9682,Columbus,1.47,2015-04-19
9683,Columbus,1.66,2015-04-12
9684,Columbus,1.38,2015-04-05
9685,Columbus,1.79,2015-03-29
9686,Columbus,1.91,2015-03-22
9687,Columbus,1.65,2015-03-15
9688,Columbus,1.84,2015-03-08
9689,Columbus,1.86,2015-03-01
9690,Columbus,1.79,2015-02-22
9691,Columbus,1.64,2015-02-15
9692,Columbus,1.78,2015-02-08
9693,Columbus,1.63,2015-02-01
9694,Columbus,1.67,2015-01-25
9695,Columbus,1.84,2015-01-18
9696,Columbus,1.68,2015-01-11
9697,Columbus,1.44,2015-01-04
9698,DallasFtWorth,1.33,2015-12-27
9699,DallasFtWorth,1.38,2015-12-20
9700,DallasFtWorth,1.43,2015-12-13
9701,DallasFtWorth,1.48,2015-12-06
9702,DallasFtWorth,1.46,2015-11-29
9703,DallasFtWorth,1.46,2015-11-22
9704,DallasFtWorth,1.36,2015-11-15
9705,DallasFtWorth,1.46,2015-11-08
9706,DallasFtWorth,1.41,2015-11-01
9707,DallasFtWorth,1.48,2015-10-25
9708,DallasFtWorth,1.39,2015-10-18
9709,DallasFtWorth,1.48,2015-10-11
9710,DallasFtWorth,1.49,2015-10-04
9711,DallasFtWorth,1.48,2015-09-27
9712,DallasFtWorth,1.47,2015-09-20
9713,DallasFtWorth,1.48,2015-09-13
9714,DallasFtWorth,1.46,2015-09-06
9715,DallasFtWorth,1.36,2015-08-30
9716,DallasFtWorth,1.36,2015-08-23
9717,DallasFtWorth,1.45,2015-08-16
9718,DallasFtWorth,1.4,2015-08-09
9719,DallasFtWorth,1.31,2015-08-02
9720,DallasFtWorth,1.14,2015-07-26
9721,DallasFtWorth,1.29,2015-07-19
9722,DallasFtWorth,1.27,2015-07-12
9723,DallasFtWorth,1.3,2015-07-05
9724,DallasFtWorth,1.33,2015-06-28
9725,DallasFtWorth,1.37,2015-06-21
9726,DallasFtWorth,1.35,2015-06-14
9727,DallasFtWorth,1.35,2015-06-07
9728,DallasFtWorth,1.38,2015-05-31
9729,DallasFtWorth,1.36,2015-05-24
9730,DallasFtWorth,1.35,2015-05-17
9731,DallasFtWorth,1.39,2015-05-10
9732,DallasFtWorth,1.37,2015-05-03
9733,DallasFtWorth,1.34,2015-04-26
9734,DallasFtWorth,1.35,2015-04-19
9735,DallasFtWorth,1.39,2015-04-12
9736,DallasFtWorth,1.36,2015-04-05
9737,DallasFtWorth,1.36,2015-03-29
9738,DallasFtWorth,1.29,2015-03-22
9739,DallasFtWorth,1.34,2015-03-15
9740,DallasFtWorth,1.39,2015-03-08
9741,DallasFtWorth,1.29,2015-03-01
9742,DallasFtWorth,1.38,2015-02-22
9743,DallasFtWorth,1.41,2015-02-15
9744,DallasFtWorth,1.35,2015-02-08
9745,DallasFtWorth,1.24,2015-02-01
9746,DallasFtWorth,1.34,2015-01-25
9747,DallasFtWorth,1.28,2015-01-18
9748,DallasFtWorth,1.35,2015-01-11
9749,DallasFtWorth,1.35,2015-01-04
9750,Denver,1.43,2015-12-27
9751,Denver,1.35,2015-12-20
9752,Denver,1.36,2015-12-13
9753,Denver,0.92,2015-12-06
9754,Denver,0.88,2015-11-29
9755,Denver,1.39,2015-11-22
9756,Denver,1.33,2015-11-15
9757,Denver,1.14,2015-11-08
9758,Denver,1.26,2015-11-01
9759,Denver,1.27,2015-10-25
9760,Denver,1.3,2015-10-18
9761,Denver,1.28,2015-10-11
9762,Denver,1.25,2015-10-04
9763,Denver,1.35,2015-09-27
9764,Denver,1.36,2015-09-20
9765,Denver,1.36,2015-09-13
9766,Denver,1.43,2015-09-06
9767,Denver,1.45,2015-08-30
9768,Denver,1.46,2015-08-23
9769,Denver,1.45,2015-08-16
9770,Denver,1.44,2015-08-09
9771,Denver,1.43,2015-08-02
9772,Denver,1.43,2015-07-26
9773,Denver,1.45,2015-07-19
9774,Denver,1.44,2015-07-12
9775,Denver,1.42,2015-07-05
9776,Denver,1.44,2015-06-28
9777,Denver,1.43,2015-06-21
9778,Denver,1.44,2015-06-14
9779,Denver,1.44,2015-06-07
9780,Denver,1.43,2015-05-31
9781,Denver,1.43,2015-05-24
9782,Denver,1.22,2015-05-17
9783,Denver,1.23,2015-05-10
9784,Denver,1.03,2015-05-03
9785,Denver,1.03,2015-04-26
9786,Denver,1.44,2015-04-19
9787,Denver,1.42,2015-04-12
9788,Denver,1.42,2015-04-05
9789,Denver,1.44,2015-03-29
9790,Denver,1.39,2015-03-22
9791,Denver,1.12,2015-03-15
9792,Denver,1.09,2015-03-08
9793,Denver,1.27,2015-03-01
9794,Denver,1.4,2015-02-22
9795,Denver,1.44,2015-02-15
9796,Denver,1.4,2015-02-08
9797,Denver,1.29,2015-02-01
9798,Denver,1.33,2015-01-25
9799,Denver,1.1,2015-01-18
9800,Denver,1.28,2015-01-11
9801,Denver,1.42,2015-01-04
9802,Detroit,1.61,2015-12-27
9803,Detroit,1.8,2015-12-20
9804,Detroit,1.53,2015-12-13
9805,Detroit,1.8,2015-12-06
9806,Detroit,1.81,2015-11-29
9807,Detroit,1.84,2015-11-22
9808,Detroit,1.84,2015-11-15
9809,Detroit,1.74,2015-11-08
9810,Detroit,1.85,2015-11-01
9811,Detroit,1.8,2015-10-25
9812,Detroit,1.65,2015-10-18
9813,Detroit,1.61,2015-10-11
9814,Detroit,1.81,2015-10-04
9815,Detroit,1.71,2015-09-27
9816,Detroit,1.86,2015-09-20
9817,Detroit,1.81,2015-09-13
9818,Detroit,1.47,2015-09-06
9819,Detroit,1.32,2015-08-30
9820,Detroit,1.43,2015-08-23
9821,Detroit,1.74,2015-08-16
9822,Detroit,1.85,2015-08-09
9823,Detroit,1.66,2015-08-02
9824,Detroit,1.28,2015-07-26
9825,Detroit,1.24,2015-07-19
9826,Detroit,1.01,2015-07-12
9827,Detroit,1.47,2015-07-05
9828,Detroit,1.56,2015-06-28
9829,Detroit,1.64,2015-06-21
9830,Detroit,1.37,2015-06-14
9831,Detroit,1.28,2015-06-07
9832,Detroit,1.55,2015-05-31
9833,Detroit,1.61,2015-05-24
9834,Detroit,1.34,2015-05-17
9835,Detroit,1.09,2015-05-10
9836,Detroit,1.37,2015-05-03
9837,Detroit,1.63,2015-04-26
9838,Detroit,1.59,2015-04-19
9839,Detroit,1.72,2015-04-12
9840,Detroit,1.51,2015-04-05
9841,Detroit,1.74,2015-03-29
9842,Detroit,1.78,2015-03-22
9843,Detroit,1.49,2015-03-15
9844,Detroit,1.83,2015-03-08
9845,Detroit,1.92,2015-03-01
9846,Detroit,1.85,2015-02-22
9847,Detroit,1.82,2015-02-15
9848,Detroit,1.86,2015-02-08
9849,Detroit,1.55,2015-02-01
9850,Detroit,1.62,2015-01-25
9851,Detroit,1.9,2015-01-18
9852,Detroit,1.87,2015-01-11
9853,Detroit,1.7,2015-01-04
9854,GrandRapids,1.67,2015-12-27
9855,GrandRapids,1.66,2015-12-20
9856,GrandRapids,1.55,2015-12-13
9857,GrandRapids,1.64,2015-12-06
9858,GrandRapids,1.66,2015-11-29
9859,GrandRapids,1.66,2015-11-22
9860,GrandRapids,1.65,2015-11-15
9861,GrandRapids,1.64,2015-11-08
9862,GrandRapids,1.6,2015-11-01
9863,GrandRapids,1.57,2015-10-25
9864,GrandRapids,1.61,2015-10-18
9865,GrandRapids,1.74,2015-10-11
9866,GrandRapids,1.69,2015-10-04
9867,GrandRapids,1.68,2015-09-27
9868,GrandRapids,1.69,2015-09-20
9869,GrandRapids,1.68,2015-09-13
9870,GrandRapids,1.68,2015-09-06
9871,GrandRapids,1.68,2015-08-30
9872,GrandRapids,1.49,2015-08-23
9873,GrandRapids,1.64,2015-08-16
9874,GrandRapids,1.76,2015-08-09
9875,GrandRapids,1.63,2015-08-02
9876,GrandRapids,1.86,2015-07-26
9877,GrandRapids,1.9,2015-07-19
9878,GrandRapids,1.86,2015-07-12
9879,GrandRapids,1.84,2015-07-05
9880,GrandRapids,1.92,2015-06-28
9881,GrandRapids,1.93,2015-06-21
9882,GrandRapids,1.8,2015-06-14
9883,GrandRapids,1.7,2015-06-07
9884,GrandRapids,1.85,2015-05-31
9885,GrandRapids,1.83,2015-05-24
9886,GrandRapids,1.85,2015-05-17
9887,GrandRapids,1.22,2015-05-10
9888,GrandRapids,1.61,2015-05-03
9889,GrandRapids,1.79,2015-04-26
9890,GrandRapids,1.59,2015-04-19
9891,GrandRapids,1.86,2015-04-12
9892,GrandRapids,1.83,2015-04-05
9893,GrandRapids,1.87,2015-03-29
9894,GrandRapids,2.01,2015-03-22
9895,GrandRapids,1.87,2015-03-15
9896,GrandRapids,1.78,2015-03-08
9897,GrandRapids,1.84,2015-03-01
9898,GrandRapids,1.89,2015-02-22
9899,GrandRapids,1.88,2015-02-15
9900,GrandRapids,1.79,2015-02-08
9901,GrandRapids,1.98,2015-02-01
9902,GrandRapids,2.01,2015-01-25
9903,GrandRapids,1.88,2015-01-18
9904,GrandRapids,1.87,2015-01-11
9905,GrandRapids,1.6,2015-01-04
9906,GreatLakes,1.49,2015-12-27
9907,GreatLakes,1.55,2015-12-20
9908,GreatLakes,1.53,2015-12-13
9909,GreatLakes,1.6,2015-12-06
9910,GreatLakes,1.61,2015-11-29
9911,GreatLakes,1.57,2015-11-22
9912,GreatLakes,1.54,2015-11-15
9913,GreatLakes,1.54,2015-11-08
9914,GreatLakes,1.59,2015-11-01
9915,GreatLakes,1.58,2015-10-25
9916,GreatLakes,1.6,2015-10-18
9917,GreatLakes,1.6,2015-10-11
9918,GreatLakes,1.67,2015-10-04
9919,GreatLakes,1.66,2015-09-27
9920,GreatLakes,1.68,2015-09-20
9921,GreatLakes,1.67,2015-09-13
9922,GreatLakes,1.61,2015-09-06
9923,GreatLakes,1.56,2015-08-30
9924,GreatLakes,1.59,2015-08-23
9925,GreatLakes,1.72,2015-08-16
9926,GreatLakes,1.7,2015-08-09
9927,GreatLakes,1.64,2015-08-02
9928,GreatLakes,1.5,2015-07-26
9929,GreatLakes,1.48,2015-07-19
9930,GreatLakes,1.4,2015-07-12
9931,GreatLakes,1.54,2015-07-05
9932,GreatLakes,1.59,2015-06-28
9933,GreatLakes,1.62,2015-06-21
9934,GreatLakes,1.58,2015-06-14
9935,GreatLakes,1.55,2015-06-07
9936,GreatLakes,1.65,2015-05-31
9937,GreatLakes,1.66,2015-05-24
9938,GreatLakes,1.44,2015-05-17
9939,GreatLakes,1.13,2015-05-10
9940,GreatLakes,1.22,2015-05-03
9941,GreatLakes,1.55,2015-04-26
9942,GreatLakes,1.57,2015-04-19
9943,GreatLakes,1.42,2015-04-12
9944,GreatLakes,1.51,2015-04-05
9945,GreatLakes,1.62,2015-03-29
9946,GreatLakes,1.63,2015-03-22
9947,GreatLakes,1.55,2015-03-15
9948,GreatLakes,1.6,2015-03-08
9949,GreatLakes,1.69,2015-03-01
9950,GreatLakes,1.68,2015-02-22
9951,GreatLakes,1.65,2015-02-15
9952,GreatLakes,1.64,2015-02-08
9953,GreatLakes,1.53,2015-02-01
9954,GreatLakes,1.63,2015-01-25
9955,GreatLakes,1.73,2015-01-18
9956,GreatLakes,1.69,2015-01-11
9957,GreatLakes,1.54,2015-01-04
9958,HarrisburgScranton,1.45,2015-12-27
9959,HarrisburgScranton,2.09,2015-12-20
9960,HarrisburgScranton,2.0,2015-12-13
9961,HarrisburgScranton,1.3,2015-12-06
9962,HarrisburgScranton,1.4,2015-11-29
9963,HarrisburgScranton,1.47,2015-11-22
9964,HarrisburgScranton,1.92,2015-11-15
9965,HarrisburgScranton,1.99,2015-11-08
9966,HarrisburgScranton,2.02,2015-11-01
9967,HarrisburgScranton,1.79,2015-10-25
9968,HarrisburgScranton,1.48,2015-10-18
9969,HarrisburgScranton,1.49,2015-10-11
9970,HarrisburgScranton,2.02,2015-10-04
9971,HarrisburgScranton,2.24,2015-09-27
9972,HarrisburgScranton,1.94,2015-09-20
9973,HarrisburgScranton,1.84,2015-09-13
9974,HarrisburgScranton,1.68,2015-09-06
9975,HarrisburgScranton,1.73,2015-08-30
9976,HarrisburgScranton,1.7,2015-08-23
9977,HarrisburgScranton,1.88,2015-08-16
9978,HarrisburgScranton,1.69,2015-08-09
9979,HarrisburgScranton,1.96,2015-08-02
9980,HarrisburgScranton,2.06,2015-07-26
9981,HarrisburgScranton,1.92,2015-07-19
9982,HarrisburgScranton,1.92,2015-07-12
9983,HarrisburgScranton,2.01,2015-07-05
9984,HarrisburgScranton,1.85,2015-06-28
9985,HarrisburgScranton,1.9,2015-06-21
9986,HarrisburgScranton,1.83,2015-06-14
9987,HarrisburgScranton,1.84,2015-06-07
9988,HarrisburgScranton,1.83,2015-05-31
9989,HarrisburgScranton,1.84,2015-05-24
9990,HarrisburgScranton,1.88,2015-05-17
9991,HarrisburgScranton,1.78,2015-05-10
9992,HarrisburgScranton,1.84,2015-05-03
9993,HarrisburgScranton,1.81,2015-04-26
9994,HarrisburgScranton,1.88,2015-04-19
9995,HarrisburgScranton,1.79,2015-04-12
9996,HarrisburgScranton,1.75,2015-04-05
9997,HarrisburgScranton,1.79,2015-03-29
9998,HarrisburgScranton,2.09,2015-03-22
9999,HarrisburgScranton,1.72,2015-03-15
10000,HarrisburgScranton,1.6,2015-03-08
10001,HarrisburgScranton,1.74,2015-03-01
10002,HarrisburgScranton,1.68,2015-02-22
10003,HarrisburgScranton,1.65,2015-02-15
10004,HarrisburgScranton,1.67,2015-02-08
10005,HarrisburgScranton,1.65,2015-02-01
10006,HarrisburgScranton,1.8,2015-01-25
10007,HarrisburgScranton,1.94,2015-01-18
10008,HarrisburgScranton,1.65,2015-01-11
10009,HarrisburgScranton,1.68,2015-01-04
10010,HartfordSpringfield,2.32,2015-12-27
10011,HartfordSpringfield,2.24,2015-12-20
10012,HartfordSpringfield,2.34,2015-12-13
10013,HartfordSpringfield,2.16,2015-12-06
10014,HartfordSpringfield,2.33,2015-11-29
10015,HartfordSpringfield,2.31,2015-11-22
10016,HartfordSpringfield,2.23,2015-11-15
10017,HartfordSpringfield,2.14,2015-11-08
10018,HartfordSpringfield,1.96,2015-11-01
10019,HartfordSpringfield,1.98,2015-10-25
10020,HartfordSpringfield,2.18,2015-10-18
10021,HartfordSpringfield,2.27,2015-10-11
10022,HartfordSpringfield,2.3,2015-10-04
10023,HartfordSpringfield,2.41,2015-09-27
10024,HartfordSpringfield,2.31,2015-09-20
10025,HartfordSpringfield,2.36,2015-09-13
10026,HartfordSpringfield,2.37,2015-09-06
10027,HartfordSpringfield,2.33,2015-08-30
10028,HartfordSpringfield,2.31,2015-08-23
10029,HartfordSpringfield,2.39,2015-08-16
10030,HartfordSpringfield,2.31,2015-08-09
10031,HartfordSpringfield,2.42,2015-08-02
10032,HartfordSpringfield,2.39,2015-07-26
10033,HartfordSpringfield,2.45,2015-07-19
10034,HartfordSpringfield,2.38,2015-07-12
10035,HartfordSpringfield,2.4,2015-07-05
10036,HartfordSpringfield,2.31,2015-06-28
10037,HartfordSpringfield,2.4,2015-06-21
10038,HartfordSpringfield,2.25,2015-06-14
10039,HartfordSpringfield,2.34,2015-06-07
10040,HartfordSpringfield,2.24,2015-05-31
10041,HartfordSpringfield,2.36,2015-05-24
